city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Новосибирск,-1,-7,59,772,5.0,небольшая облачность,10000,,20,-1,-1,12.10.2025 10:34:26,2025-10-12T10:34:26.446785,Сибирский,Июнь-Август,UTC+7,1620000,5.3,домашний отдых,нет
Новосибирск,-4,-9,68,772,3.0,ясно,10000,,0,-4,-4,12.10.2025 04:38:31,2025-10-12T04:38:31.647375,Сибирский,Июнь-Август,UTC+7,1620000,4.5,домашний отдых,нет
Новосибирск,-2,-7,59,772,4.0,переменная облачность,10000,,40,-2,-2,12.10.2025 11:23:34,2025-10-12T11:23:34.969875,Сибирский,Июнь-Август,UTC+7,1620000,3.0,домашний отдых,нет
Новосибирск,-2,-9,71,772,6.05,ясно,10000,,2,-2,-2,12.10.2025 07:27:17,2025-10-12T07:27:17.226795,Сибирский,Июнь-Август,UTC+7,1620000,4.19,домашний отдых,нет
Санкт-Петербург,8,5,78,749,4.59,облачно с прояснениями,10000,,69,8,8,12.10.2025 09:29:58,2025-10-12T09:29:58.500565,Северо-Западный,Май-Сентябрь,UTC+3,5400000,0.24,домашний отдых,нет
Санкт-Петербург,8,5,77,749,4.0,пасмурно,10000,,100,8,8,12.10.2025 11:23:34,2025-10-12T11:23:34.969875,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-2.6,домашний отдых,нет
Санкт-Петербург,7,5,87,751,3.0,облачно с прояснениями,10000,,75,7,7,12.10.2025 05:32:50,2025-10-12T05:32:50.714588,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-2.4,домашний отдых,нет
Сочи,14,13,90,761,4.02,дождь,5239,,100,14,14,12.10.2025 03:14:38,2025-10-12T03:14:38.080702,Южный,Май-Октябрь,UTC+3,400000,-2.8,домашний отдых,да
Санкт-Петербург,8,5,79,751,4.0,облачно с прояснениями,10000,,75,7,8,12.10.2025 08:39:36,2025-10-12T08:39:36.182639,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-0.5,домашний отдых,нет
Казань,6,2,81,755,7.72,небольшой дождь,10000,,100,6,6,12.10.2025 05:32:50,2025-10-12T05:32:50.714588,Приволжский,Май-Сентябрь,UTC+3,1250000,-4.57,домашний отдых,нет
