city_name,temperature,feels_like,humidity,pressure,wind_speed,weather_description,visibility,pop,clouds,temp_min,temp_max,collection_time,timestamp,federal_district,tourism_season,timezone,population,comfort_index,recommended_activity,tourist_season_match
Новосибирск,-2,-9,59,776,7.0,ясно,10000,,0,-2,-2,16.11.2025 08:29:16,2025-11-16T08:29:16.039066,Сибирский,Июнь-Август,UTC+7,1620000,6.7,домашний отдых,нет
Москва,0,-4,62,764,3.9,переменная облачность,10000,,47,-2,1,16.11.2025 11:18:00,2025-11-16T11:18:00.238518,Центральный,Круглогодично,UTC+3,12500000,2.51,домашний отдых,да
Казань,-3,-7,51,767,3.14,облачно с прояснениями,10000,,80,-3,-3,16.11.2025 13:27:32,2025-11-16T13:27:32.473742,Приволжский,Май-Сентябрь,UTC+3,1250000,0.29,домашний отдых,нет
Казань,-1,-4,51,767,3.24,пасмурно,10000,,91,-1,-1,16.11.2025 12:43:11,2025-11-16T12:43:11.783786,Приволжский,Май-Сентябрь,UTC+3,1250000,-0.02,домашний отдых,нет
Сочи,11,10,86,764,3.11,небольшая облачность,10000,,18,11,11,16.11.2025 04:29:34,2025-11-16T04:29:34.152157,Южный,Май-Октябрь,UTC+3,400000,5.09,домашний отдых,нет
Новосибирск,-2,-8,59,776,6.0,ясно,10000,,0,-2,-2,16.11.2025 07:21:46,2025-11-16T07:21:46.488042,Сибирский,Июнь-Август,UTC+7,1620000,6.8,домашний отдых,нет
Новосибирск,-3,-10,63,776,6.0,ясно,10000,,0,-3,-3,16.11.2025 05:23:14,2025-11-16T05:23:14.404413,Сибирский,Июнь-Август,UTC+7,1620000,5.6,домашний отдых,нет
Сочи,14,14,78,764,2.97,облачно с прояснениями,10000,,69,14,14,16.11.2025 07:21:46,2025-11-16T07:21:46.488042,Южный,Май-Октябрь,UTC+3,400000,2.8,домашний отдых,нет
Казань,-2,-7,51,764,4.77,ясно,10000,,1,-2,-2,16.11.2025 07:21:46,2025-11-16T07:21:46.488042,Приволжский,Май-Сентябрь,UTC+3,1250000,8.42,домашний отдых,нет
Сочи,17,17,79,765,3.3,облачно с прояснениями,10000,,58,17,17,16.11.2025 08:29:16,2025-11-16T08:29:16.039066,Южный,Май-Октябрь,UTC+3,400000,4.87,домашний отдых,нет
Санкт-Петербург,2,-4,88,752,9.0,ясно,10000,,0,2,2,16.11.2025 05:23:14,2025-11-16T05:23:14.404413,Северо-Западный,Май-Сентябрь,UTC+3,5400000,2.3,домашний отдых,нет
Санкт-Петербург,2,-3,87,750,5.0,облачно с прояснениями,10000,,75,2,2,16.11.2025 10:23:00,2025-11-16T10:23:00.221026,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-4.6,домашний отдых,нет
Москва,-4,-9,63,764,3.17,переменная облачность,10000,,37,-6,-4,16.11.2025 03:23:33,2025-11-16T03:23:33.506730,Центральный,Круглогодично,UTC+3,12500000,1.78,домашний отдых,да
Сочи,11,10,84,764,2.81,ясно,10000,,9,11,11,16.11.2025 03:23:33,2025-11-16T03:23:33.506730,Южный,Май-Октябрь,UTC+3,400000,6.42,домашний отдых,нет
Москва,-4,-9,58,764,3.4,облачно с прояснениями,10000,,62,-6,-4,16.11.2025 05:23:14,2025-11-16T05:23:14.404413,Центральный,Круглогодично,UTC+3,12500000,0.26,домашний отдых,да
Казань,-2,-7,67,763,5.46,переменная облачность,10000,,37,-2,-2,16.11.2025 05:23:14,2025-11-16T05:23:14.404413,Приволжский,Май-Сентябрь,UTC+3,1250000,1.55,домашний отдых,нет
Казань,0,-4,43,765,4.75,ясно,10000,,0,0,0,16.11.2025 09:22:35,2025-11-16T09:22:35.561173,Приволжский,Май-Сентябрь,UTC+3,1250000,10.93,культурный туризм,нет
Новосибирск,-3,-9,63,777,5.0,ясно,10000,,0,-3,-3,16.11.2025 01:58:36,2025-11-16T01:58:36.448634,Сибирский,Июнь-Август,UTC+7,1620000,5.7,домашний отдых,нет
Сочи,10,9,83,764,2.87,ясно,10000,,8,10,10,16.11.2025 01:58:36,2025-11-16T01:58:36.448634,Южный,Май-Октябрь,UTC+3,400000,6.31,домашний отдых,нет
Казань,0,-5,67,759,6.37,облачно с прояснениями,10000,,82,0,0,16.11.2025 01:58:36,2025-11-16T01:58:36.448634,Приволжский,Май-Сентябрь,UTC+3,1250000,-2.24,домашний отдых,нет
Казань,0,-4,41,766,4.47,небольшая облачность,10000,,14,0,0,16.11.2025 10:23:00,2025-11-16T10:23:00.221026,Приволжский,Май-Сентябрь,UTC+3,1250000,9.95,домашний отдых,нет
Сочи,17,17,78,764,4.34,переменная облачность,10000,,45,17,17,16.11.2025 10:23:00,2025-11-16T10:23:00.221026,Южный,Май-Октябрь,UTC+3,400000,6.27,домашний отдых,нет
Новосибирск,-3,-10,63,777,6.0,ясно,10000,,0,-3,-3,16.11.2025 03:23:33,2025-11-16T03:23:33.506730,Сибирский,Июнь-Август,UTC+7,1620000,5.6,домашний отдых,нет
Москва,-4,-8,62,764,3.07,ясно,10000,,6,-6,-4,16.11.2025 01:58:36,2025-11-16T01:58:36.448634,Центральный,Круглогодично,UTC+3,12500000,5.09,домашний отдых,да
Санкт-Петербург,2,-4,86,750,9.0,облачно с прояснениями,10000,,75,2,2,16.11.2025 11:18:00,2025-11-16T11:18:00.238518,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-4.8,домашний отдых,нет
Санкт-Петербург,2,-3,87,753,5.0,ясно,10000,,0,1,2,16.11.2025 01:58:36,2025-11-16T01:58:36.448634,Северо-Западный,Май-Сентябрь,UTC+3,5400000,2.9,домашний отдых,нет
Новосибирск,-3,-8,63,774,4.0,ясно,10000,,0,-3,-3,16.11.2025 13:27:32,2025-11-16T13:27:32.473742,Сибирский,Июнь-Август,UTC+7,1620000,5.8,домашний отдых,нет
Казань,-2,-7,69,761,5.83,переменная облачность,10000,,45,-2,-2,16.11.2025 04:29:34,2025-11-16T04:29:34.152157,Приволжский,Май-Сентябрь,UTC+3,1250000,0.32,домашний отдых,нет
Санкт-Петербург,2,-4,88,751,9.0,небольшая облачность,10000,,20,1,2,16.11.2025 07:21:46,2025-11-16T07:21:46.488042,Северо-Западный,Май-Сентябрь,UTC+3,5400000,0.3,домашний отдых,нет
Санкт-Петербург,2,-4,87,751,8.0,переменная облачность,10000,,40,1,2,16.11.2025 08:29:16,2025-11-16T08:29:16.039066,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-1.4,домашний отдых,нет
Москва,-3,-8,86,765,4.09,пасмурно,10000,,93,-5,-3,16.11.2025 07:21:46,2025-11-16T07:21:46.488042,Центральный,Круглогодично,UTC+3,12500000,-8.11,домашний отдых,да
Сочи,12,11,80,765,2.97,облачно с прояснениями,10000,,69,12,12,16.11.2025 06:33:51,2025-11-16T06:33:51.672907,Южный,Май-Октябрь,UTC+3,400000,1.6,домашний отдых,нет
Новосибирск,-2,-9,59,776,7.0,ясно,10000,,0,-2,-2,16.11.2025 06:33:51,2025-11-16T06:33:51.672907,Сибирский,Июнь-Август,UTC+7,1620000,6.7,домашний отдых,нет
Сочи,18,18,78,764,3.44,переменная облачность,10000,,50,18,18,16.11.2025 09:22:35,2025-11-16T09:22:35.561173,Южный,Май-Октябрь,UTC+3,400000,6.26,домашний отдых,нет
Санкт-Петербург,2,-4,86,752,9.0,переменная облачность,10000,,40,2,2,16.11.2025 12:43:11,2025-11-16T12:43:11.783786,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-1.3,домашний отдых,нет
Новосибирск,-3,-9,63,774,5.0,ясно,10000,,0,-3,-3,16.11.2025 12:43:11,2025-11-16T12:43:11.783786,Сибирский,Июнь-Август,UTC+7,1620000,5.7,домашний отдых,нет
Москва,-2,-7,61,765,4.28,облачно с прояснениями,10000,,62,-2,-2,16.11.2025 09:22:35,2025-11-16T09:22:35.561173,Центральный,Круглогодично,UTC+3,12500000,0.37,домашний отдых,да
Санкт-Петербург,2,-4,86,752,8.0,переменная облачность,10000,,40,2,2,16.11.2025 13:27:32,2025-11-16T13:27:32.473742,Северо-Западный,Май-Сентябрь,UTC+3,5400000,-1.2,домашний отдых,нет
Санкт-Петербург,2,-3,87,752,5.0,ясно,10000,,0,1,2,16.11.2025 03:23:33,2025-11-16T03:23:33.506730,Северо-Западный,Май-Сентябрь,UTC+3,5400000,2.9,домашний отдых,нет
Москва,1,-3,50,764,4.24,облачно с прояснениями,10000,,52,-2,1,16.11.2025 10:23:00,2025-11-16T10:23:00.221026,Центральный,Круглогодично,UTC+3,12500000,4.78,домашний отдых,да
